date,equity
2015-02-24,1.0
2015-02-25,1.0
2015-02-26,1.0
2015-02-27,1.0
2015-02-28,1.0
2015-03-01,1.0
2015-03-02,1.0
2015-03-03,1.0
2015-03-04,1.0
2015-03-05,1.0
2015-03-06,1.0
2015-03-07,1.0
2015-03-08,1.0
2015-03-09,1.0
2015-03-10,1.0
2015-03-11,1.0
2015-03-12,1.0
2015-03-13,1.0
2015-03-14,1.0
2015-03-15,1.0
2015-03-16,1.0
2015-03-17,1.0
2015-03-18,1.0
2015-03-19,1.0
2015-03-20,1.0
2015-03-21,1.0
2015-03-22,1.0
2015-03-23,1.0
2015-03-24,1.0
2015-03-25,1.0
2015-03-26,1.0
2015-03-27,1.0
2015-03-28,1.0
2015-03-29,1.0
2015-03-30,1.0
2015-03-31,1.0
2015-04-01,1.0
2015-04-02,1.0
2015-04-03,1.0
2015-04-04,1.0
2015-04-05,1.0
2015-04-06,1.0
2015-04-07,1.0
2015-04-08,1.0
2015-04-09,1.0
2015-04-10,1.0
2015-04-11,1.0
2015-04-12,1.0
2015-04-13,1.0
2015-04-14,1.0
2015-04-15,1.0
2015-04-16,1.0
2015-04-17,1.0
2015-04-18,1.0
2015-04-19,1.0
2015-04-20,1.0
2015-04-21,1.0
2015-04-22,1.0
2015-04-23,1.0
2015-04-24,1.0
2015-04-25,1.0
2015-04-26,1.0
2015-04-27,1.0
2015-04-28,1.0
2015-04-29,1.0
2015-04-30,1.0
2015-05-01,1.0
2015-05-02,1.0
2015-05-03,1.0
2015-05-04,1.0
2015-05-05,1.0
2015-05-06,1.0
2015-05-07,1.0
2015-05-08,1.0
2015-05-09,1.0
2015-05-10,1.0
2015-05-11,1.0
2015-05-12,1.0
2015-05-13,1.0
2015-05-14,1.0
2015-05-15,1.0
2015-05-16,1.0
2015-05-17,1.0
2015-05-18,1.0
2015-05-19,1.0
2015-05-20,1.0
2015-05-21,1.0
2015-05-22,1.0
2015-05-23,1.0
2015-05-24,1.0
2015-05-25,1.0
2015-05-26,1.0
2015-05-27,1.0
2015-05-28,1.0
2015-05-29,1.0
2015-05-30,1.0
2015-05-31,1.0
2015-06-01,0.9955181997469579
2015-06-02,1.0056741228955228
2015-06-03,1.0108163170063404
2015-06-04,1.0078864694080356
2015-06-05,1.020447129629691
2015-06-06,1.0202737371256099
2015-06-07,1.0202737371256099
2015-06-08,1.0202737371256099
2015-06-09,1.0202737371256099
2015-06-10,1.0202737371256099
2015-06-11,1.0202737371256099
2015-06-12,1.0202737371256099
2015-06-13,1.0202737371256099
2015-06-14,1.0202737371256099
2015-06-15,1.0202737371256099
2015-06-16,1.0202737371256099
2015-06-17,1.0202737371256099
2015-06-18,1.0202737371256099
2015-06-19,1.0202737371256099
2015-06-20,1.0202737371256099
2015-06-21,1.0202737371256099
2015-06-22,1.0202737371256099
2015-06-23,1.0202737371256099
2015-06-24,1.0202737371256099
2015-06-25,1.0202737371256099
2015-06-26,1.0220772272049938
2015-06-27,1.047431586945882
2015-06-28,1.046988517867197
2015-06-29,1.046988517867197
2015-06-30,1.046988517867197
2015-07-01,1.046988517867197
2015-07-02,1.046988517867197
2015-07-03,1.046988517867197
2015-07-04,1.046988517867197
2015-07-05,1.046988517867197
2015-07-06,1.046988517867197
2015-07-07,1.046988517867197
2015-07-08,1.046988517867197
2015-07-09,1.046988517867197
2015-07-10,1.046988517867197
2015-07-11,1.046988517867197
2015-07-12,1.0791216409827347
2015-07-13,1.0478628473754987
2015-07-14,1.0404255384881447
2015-07-15,1.040163449814957
2015-07-16,1.0287411703787765
2015-07-17,1.0311813590323486
2015-07-18,1.0267518485769278
2015-07-19,1.0233579864065727
2015-07-20,1.0296409885764242
2015-07-21,1.0256058968154698
2015-07-22,1.0273995906019284
2015-07-23,1.0258215172674896
2015-07-24,1.0665713916346333
2015-07-25,1.0671494986505154
2015-07-26,1.0791826548337242
2015-07-27,1.0806399526334087
2015-07-28,1.083473258117928
2015-07-29,1.0654079740628675
2015-07-30,1.0600870070740118
2015-07-31,1.0480177817363057
2015-08-01,1.038179474958312
2015-08-02,1.040658480349426
2015-08-03,1.0398138823272924
2015-08-04,1.050207788076819
2015-08-05,1.0397864674687085
2015-08-06,1.028015709638213
2015-08-07,1.0296925388384945
2015-08-08,0.9660996812494684
2015-08-09,0.9734752965430961
2015-08-10,0.9710316290588659
2015-08-11,0.9823909856700795
2015-08-12,0.9759833947323351
2015-08-13,0.9681725665265295
2015-08-14,0.9719059108367128
2015-08-15,0.9715452529701575
2015-08-16,0.9715452529701575
2015-08-17,0.9689809229144114
2015-08-18,0.8741814859265539
2015-08-19,0.8480081288932076
2015-08-20,0.8375960568973398
2015-08-21,0.8374303641782076
2015-08-22,0.8420828107024028
2015-08-23,0.8442156646320969
2015-08-24,0.8440527367624747
2015-08-25,0.8168374143140203
2015-08-26,0.8071241045513934
2015-08-27,0.8052873687990227
2015-08-28,0.7992186644688034
2015-08-29,0.8002099639262589
2015-08-30,0.7990080527490175
2015-08-31,0.7972728615076587
2015-09-01,0.7986858403611351
2015-09-02,0.7948561373352642
2015-09-03,0.7909066556569571
2015-09-04,0.7868348981027824
2015-09-05,0.7881690015806083
2015-09-06,0.784451080359811
2015-09-07,0.7843898530209279
2015-09-08,0.7771926941242802
2015-09-09,0.7823290480590874
2015-09-10,0.7821079224197204
2015-09-11,0.781823231694226
2015-09-12,0.781823231694226
2015-09-13,0.7932372551123471
2015-09-14,0.7923749785372589
2015-09-15,0.7935003379180736
2015-09-16,0.7963217529183192
2015-09-17,0.7874814544949055
2015-09-18,0.7874451605927283
2015-09-19,0.78900558880771
2015-09-20,0.7918636298443879
2015-09-21,0.8085173099920533
2015-09-22,0.7940306786174051
2015-09-23,0.7946443050733265
2015-09-24,0.7847362443243956
2015-09-25,0.7816128211675183
2015-09-26,0.7839389377301132
2015-09-27,0.787289278541977
2015-09-28,0.786934998366633
2015-09-29,0.786934998366633
2015-09-30,0.786934998366633
2015-10-01,0.786934998366633
2015-10-02,0.786934998366633
2015-10-03,0.786934998366633
2015-10-04,0.786934998366633
2015-10-05,0.786934998366633
2015-10-06,0.786934998366633
2015-10-07,0.786934998366633
2015-10-08,0.786934998366633
2015-10-09,0.7831046858254785
2015-10-10,0.7827522887168571
2015-10-11,0.7827522887168571
2015-10-12,0.7766199431240318
2015-10-13,0.7762704641496261
2015-10-14,0.7821006408872414
2015-10-15,0.7817486955988422
2015-10-16,0.7998859417761028
2015-10-17,0.8414498207213401
2015-10-18,0.8021692383938896
2015-10-19,0.8118539968385544
2015-10-20,0.8496391046539749
2015-10-21,0.8309441471565443
2015-10-22,0.8796136137561035
2015-10-23,0.8941935335149853
2015-10-24,0.9154350096889379
2015-10-25,0.9219495866766084
2015-10-26,0.9246237549638825
2015-10-27,0.9674126370482409
2015-10-28,1.010075847601449
2015-10-29,1.0607797287253906
2015-10-30,1.1267603725597586
2015-10-31,1.059749752849099
2015-11-01,1.1213163405306423
2015-11-02,1.2503976911839203
2015-11-03,1.354917911114363
2015-11-04,1.3660683809716552
2015-11-05,1.313736907493872
2015-11-06,1.2872770514332614
2015-11-07,1.3183433921493883
2015-11-08,1.2862823108258006
2015-11-09,1.3041477932721013
2015-11-10,1.2103183423689299
2015-11-11,1.1462626425380917
2015-11-12,1.2178525225271901
2015-11-13,1.2147136981419733
2015-11-14,1.2050939104501468
2015-11-15,1.1765397305477856
2015-11-16,1.2022871424841246
2015-11-17,1.2100563315559532
2015-11-18,1.2098474265674724
2015-11-19,1.1938365456214366
2015-11-20,1.1865405109512408
2015-11-21,1.1932678067184694
2015-11-22,1.1895249326297819
2015-11-23,1.1882983712732595
2015-11-24,1.1830694846395715
2015-11-25,1.1984373217714812
2015-11-26,1.2442486940603774
2015-11-27,1.248888436952444
2015-11-28,1.2446693851969273
2015-11-29,1.2683178279380847
2015-11-30,1.2769790312279454
2015-12-01,1.2540324067187927
2015-12-02,1.248788693177207
2015-12-03,1.2503197957342655
2015-12-04,1.2521822724489584
2015-12-05,1.2764839155553436
2015-12-06,1.2830846420058188
2015-12-07,1.2865610380981172
2015-12-08,1.3187823218150236
2015-12-09,1.3252881962628786
2015-12-10,1.3220095674291374
2015-12-11,1.3979823407158372
2015-12-12,1.3618313664879491
2015-12-13,1.3586133639307483
2015-12-14,1.3771214371989695
2015-12-15,1.4238008810341534
2015-12-16,1.40097537440473
2015-12-17,1.405457208937615
2015-12-18,1.420382426707549
2015-12-19,1.4165074881072994
2015-12-20,1.3739841564466426
2015-12-21,1.353242112562601
2015-12-22,1.3412230222960793
2015-12-23,1.3709818535594747
2015-12-24,1.3944579072641017
2015-12-25,1.3939701790938426
2015-12-26,1.3727987616467157
2015-12-27,1.3753640369447884
2015-12-28,1.3744081460106792
2015-12-29,1.3802957139435748
2015-12-30,1.3772583744669793
2015-12-31,1.3793343803039386
2016-01-01,1.3822623891017982
2016-01-02,1.382109693678394
2016-01-03,1.379578034042222
2016-01-04,1.3815110238926607
2016-01-05,1.3809932852621145
2016-01-06,1.3782846107662379
2016-01-07,1.4143711440535618
2016-01-08,1.4083771737118993
2016-01-09,1.4032976694513406
2016-01-10,1.401774428142789
2016-01-11,1.401944034380366
2016-01-12,1.3911513657580932
2016-01-13,1.3773549836038814
2016-01-14,1.3753207534771967
2016-01-15,1.3751305153060516
2016-01-16,1.3840948366369834
2016-01-17,1.3718984745750906
2016-01-18,1.3741557944359482
2016-01-19,1.3654885925485511
2016-01-20,1.4392194402268115
2016-01-21,1.4191509119483616
2016-01-22,1.4189200953611292
2016-01-23,1.4189200953611292
2016-01-24,1.4189200953611292
2016-01-25,1.4189200953611292
2016-01-26,1.418358080150813
2016-01-27,1.4201372377227162
2016-01-28,1.4121204987738205
2016-01-29,1.4120006333848738
2016-01-30,1.410961336758366
2016-01-31,1.4108422773844058
2016-02-01,1.4108422773844058
2016-02-02,1.4108422773844058
2016-02-03,1.4108422773844058
2016-02-04,1.4108422773844058
2016-02-05,1.4108422773844058
2016-02-06,1.4108422773844058
2016-02-07,1.4108422773844058
2016-02-08,1.4108422773844058
2016-02-09,1.4108422773844058
2016-02-10,1.4108422773844058
2016-02-11,1.4108422773844058
2016-02-12,1.4108422773844058
2016-02-13,1.4108422773844058
2016-02-14,1.4108422773844058
2016-02-15,1.4079520327833526
2016-02-16,1.4112451305304312
2016-02-17,1.4147024338517744
2016-02-18,1.4171327749204103
2016-02-19,1.4164486946364563
2016-02-20,1.4163461519669023
2016-02-21,1.4146674075833987
2016-02-22,1.4138976145306539
2016-02-23,1.404218776474597
2016-02-24,1.4064592602859451
2016-02-25,1.4063939814345465
2016-02-26,1.415279271460544
2016-02-27,1.4166053679677608
2016-02-28,1.416746520255183
2016-02-29,1.4224107136906092
2016-03-01,1.4163624309093656
2016-03-02,1.416045441353588
2016-03-03,1.416045441353588
2016-03-04,1.4033838124545521
2016-03-05,1.3941265461530883
2016-03-06,1.3981872000697437
2016-03-07,1.41075167661948
2016-03-08,1.4071951359607064
2016-03-09,1.412885141544841
2016-03-10,1.4125729026672054
2016-03-11,1.4125729026672054
2016-03-12,1.4125729026672054
2016-03-13,1.4125729026672054
2016-03-14,1.4125729026672054
2016-03-15,1.4125519144538348
2016-03-16,1.4149560134665515
2016-03-17,1.4173248581690099
2016-03-18,1.4022795929785479
2016-03-19,1.4018953142943291
2016-03-20,1.4018953142943291
2016-03-21,1.4018953142943291
2016-03-22,1.4018953142943291
2016-03-23,1.4023669833122834
2016-03-24,1.3989317345244292
2016-03-25,1.3987082017795696
2016-03-26,1.3988909824580495
2016-03-27,1.3986361479067249
2016-03-28,1.3958566442050089
2016-03-29,1.3888529516970278
2016-03-30,1.385806753834315
2016-03-31,1.3889459525662002
2016-04-01,1.3901569761743366
2016-04-02,1.3927735767168974
2016-04-03,1.3931108138858226
2016-04-04,1.3918158998521055
2016-04-05,1.3991090676608064
2016-04-06,1.397510315185427
2016-04-07,1.3965680440710924
2016-04-08,1.3925546716170212
2016-04-09,1.39247024468466
2016-04-10,1.3875566643428003
2016-04-11,1.395837823140186
2016-04-12,1.3947255647158203
2016-04-13,1.3887397655062812
2016-04-14,1.4186617714307637
2016-04-15,1.4279779023928545
2016-04-16,1.4371733734615897
2016-04-17,1.4332882747025772
2016-04-18,1.4583351982093988
2016-04-19,1.4715398791347936
2016-04-20,1.4799611404453075
2016-04-21,1.5102462852729608
2016-04-22,1.4978819989035792
2016-04-23,1.5059656673823305
2016-04-24,1.519927043862135
2016-04-25,1.5248289829999202
2016-04-26,1.5365927064365519
2016-04-27,1.4672434585414542
2016-04-28,1.4774569484029199
2016-04-29,1.4894138371520143
2016-04-30,1.4750652987142503
2016-05-01,1.4850144327620418
2016-05-02,1.4654511315100167
2016-05-03,1.4713569918708176
2016-05-04,1.4683863405112023
2016-05-05,1.4692382343086008
2016-05-06,1.4803742243828333
2016-05-07,1.4800630428362778
2016-05-08,1.4798188840801387
2016-05-09,1.4833202780965313
2016-05-10,1.4622490531951189
2016-05-11,1.4667422546135542
2016-05-12,1.4678826247760723
2016-05-13,1.4702604184650214
2016-05-14,1.471640331440581
2016-05-15,1.47602604754198
2016-05-16,1.4668718850289917
2016-05-17,1.465281110688516
2016-05-18,1.4660211497572126
2016-05-19,1.4524947315840033
2016-05-20,1.4560688225761795
2016-05-21,1.4558656392317615
2016-05-22,1.4558656392317615
2016-05-23,1.4558656392317615
2016-05-24,1.4558656392317615
2016-05-25,1.4558656392317615
2016-05-26,1.4686449701832045
2016-05-27,1.433323779412539
2016-05-28,1.5229283296242468
2016-05-29,1.519365386073194
2016-05-30,1.5244060475841763
2016-05-31,1.5222041540699747
2016-06-01,1.5278831357331928
2016-06-02,1.5288540883663024
2016-06-03,1.5559369619104373
2016-06-04,1.5591077634695727
2016-06-05,1.5597658364905644
2016-06-06,1.5681684874194521
2016-06-07,1.5624177375854935
2016-06-08,1.5659843250742114
2016-06-09,1.5613345480196488
2016-06-10,1.563458375164307
2016-06-11,1.583696519028969
2016-06-12,1.6321313180127734
2016-06-13,1.6519869768509736
2016-06-14,1.6412036718684548
2016-06-15,1.6467422781656553
2016-06-16,1.6867579236861385
2016-06-17,1.6786172628785319
2016-06-18,1.6824528358479316
2016-06-19,1.6864896371725215
2016-06-20,1.6560842319409883
2016-06-21,1.6206117385339498
2016-06-22,1.571542090533246
2016-06-23,1.5817198685653968
2016-06-24,1.5925004772855809
2016-06-25,1.5980058264536685
2016-06-26,1.5830630208652228
2016-06-27,1.5933214076132522
2016-06-28,1.597851519715431
2016-06-29,1.5955956751292104
2016-06-30,1.6121066603946168
2016-07-01,1.6079742866590028
2016-07-02,1.6356176928547714
2016-07-03,1.583126844524595
2016-07-04,1.5945039482794945
2016-07-05,1.5872461392028072
2016-07-06,1.5878193952378161
2016-07-07,1.560946039505862
2016-07-08,1.5658564883078618
2016-07-09,1.5576594747215928
2016-07-10,1.5553480683940473
2016-07-11,1.5562430618384546
2016-07-12,1.558853446558637
2016-07-13,1.554831150086934
2016-07-14,1.5547195972437446
2016-07-15,1.5547195972437446
2016-07-16,1.5547195972437446
2016-07-17,1.5547195972437446
2016-07-18,1.5531682016174937
2016-07-19,1.553047921430702
2016-07-20,1.5512387556742924
2016-07-21,1.551111240169898
2016-07-22,1.5466684879840924
2016-07-23,1.5489107830096098
2016-07-24,1.5502914286439198
2016-07-25,1.5479383710847368
2016-07-26,1.5477911742828203
2016-07-27,1.5484176904226203
2016-07-28,1.5467757950310237
2016-07-29,1.5713883626152858
2016-07-30,1.5699607297753462
2016-07-31,1.5697917905976928
2016-08-01,1.5531968681654988
2016-08-02,1.504175143845272
2016-08-03,1.5475175306145537
2016-08-04,1.5681940633137128
2016-08-05,1.5645770604526037
2016-08-06,1.5674020194995504
2016-08-07,1.5668388870621566
2016-08-08,1.54119784192319
2016-08-09,1.5363857904221259
2016-08-10,1.535543017802875
2016-08-11,1.5361970208011326
2016-08-12,1.5314481722370263
2016-08-13,1.5324635046858284
2016-08-14,1.5256790972487535
2016-08-15,1.5181057596087468
2016-08-16,1.5242924161839502
2016-08-17,1.5219277161129336
2016-08-18,1.5213819788853844
2016-08-19,1.5208229393831707
2016-08-20,1.5221920528070505
2016-08-21,1.521622246525782
2016-08-22,1.529156154746095
2016-08-23,1.5289120176291657
2016-08-24,1.5289120176291657
2016-08-25,1.5289120176291657
2016-08-26,1.5289120176291657
2016-08-27,1.5289120176291657
2016-08-28,1.5289120176291657
2016-08-29,1.5289120176291657
2016-08-30,1.5289120176291657
2016-08-31,1.5289120176291657
2016-09-01,1.5289120176291657
2016-09-02,1.5289120176291657
2016-09-03,1.5288497467666637
2016-09-04,1.5379130936694405
2016-09-05,1.5351496158135864
2016-09-06,1.5401943574247523
2016-09-07,1.542616459118686
2016-09-08,1.5563047140914767
2016-09-09,1.5497297588570658
2016-09-10,1.551205548730147
2016-09-11,1.5371591422615034
2016-09-12,1.536679469810144
2016-09-13,1.5374474429087144
2016-09-14,1.5380172393099087
2016-09-15,1.5377043342923558
2016-09-16,1.5377043342923558
2016-09-17,1.4994449151074734
2016-09-18,1.4989976865415324
2016-09-19,1.4888628354487576
2016-09-20,1.4886406442225593
2016-09-21,1.4886406442225593
2016-09-22,1.4831301661859961
2016-09-23,1.4829104484842959
2016-09-24,1.4829104484842959
2016-09-25,1.4829104484842959
2016-09-26,1.4829104484842959
2016-09-27,1.4829104484842959
2016-09-28,1.4829104484842959
2016-09-29,1.4829104484842959
2016-09-30,1.4829104484842959
2016-10-01,1.4868150589832694
2016-10-02,1.4752903095580574
2016-10-03,1.4897313072020342
2016-10-04,1.4736664373898116
2016-10-05,1.4821988155826833
2016-10-06,1.4808941841271743
2016-10-07,1.4861112912107308
2016-10-08,1.4882380346683286
2016-10-09,1.4858927604025698
2016-10-10,1.4867535434407668
2016-10-11,1.4864190238934927
2016-10-12,1.4805228268489812
2016-10-13,1.4794887714600415
2016-10-14,1.4830774202174104
2016-10-15,1.481047613604167
2016-10-16,1.4859257648128883
2016-10-17,1.482625617221811
2016-10-18,1.479500086172273
2016-10-19,1.4742908190215562
2016-10-20,1.4733484124783744
2016-10-21,1.4770176552905463
2016-10-22,1.4973785425316009
2016-10-23,1.4951656203963344
2016-10-24,1.4934736675075693
2016-10-25,1.5030162697349962
2016-10-26,1.5361651268391283
2016-10-27,1.5544155652778093
2016-10-28,1.56045158380077
2016-10-29,1.5999526013143115
2016-10-30,1.5770042333994485
2016-10-31,1.5763704287839018
2016-11-01,1.618458471251873
2016-11-02,1.6299101343348557
2016-11-03,1.5708199832568872
2016-11-04,1.5850937357829364
2016-11-05,1.586316367744673
2016-11-06,1.5945276747399242
2016-11-07,1.5854094506587129
2016-11-08,1.5737775538809686
2016-11-09,1.5775682530382509
2016-11-10,1.570289865719656
2016-11-11,1.5723382674071131
2016-11-12,1.5666844586788566
2016-11-13,1.5665640598192838
2016-11-14,1.5681866883657865
2016-11-15,1.5742966197217891
2016-11-16,1.601324369340629
2016-11-17,1.5955655039104504
2016-11-18,1.6076555706497342
2016-11-19,1.6089990031063102
2016-11-20,1.5914130216959728
2016-11-21,1.596441213313404
2016-11-22,1.606161277809376
2016-11-23,1.6004511722856407
2016-11-24,1.572456688948887
2016-11-25,1.5787537312053201
2016-11-26,1.5872179244504327
2016-11-27,1.5786268499941707
2016-11-28,1.5670144746906112
2016-11-29,1.562108472043156
2016-11-30,1.5690023528028747
2016-12-01,1.5742460109604024
2016-12-02,1.5869552152310262
2016-12-03,1.5740986484659376
2016-12-04,1.5641225657548037
2016-12-05,1.5412618642478748
2016-12-06,1.5833277404578492
2016-12-07,1.6352368149245284
2016-12-08,1.640720398174906
2016-12-09,1.6492708650250452
2016-12-10,1.6519898759387195
2016-12-11,1.643638796830964
2016-12-12,1.6519199220769312
2016-12-13,1.6522730451009158
2016-12-14,1.6470130781788936
2016-12-15,1.6467511485257265
2016-12-16,1.6553421565240214
2016-12-17,1.6750741693638582
2016-12-18,1.6749424185714763
2016-12-19,1.6599879751293662
2016-12-20,1.6767124900541548
2016-12-21,1.7149620574967537
2016-12-22,1.7659654960887463
2016-12-23,1.8489235563939939
2016-12-24,1.8451709304534432
2016-12-25,1.8489546400858006
2016-12-26,1.850318622466402
2016-12-27,1.854925685460953
2016-12-28,1.9199706207668934
2016-12-29,1.9308228996851649
2016-12-30,1.9209618007280604
2016-12-31,1.9278754147708947
2017-01-01,1.9494519968306132
2017-01-02,1.9588518223614608
2017-01-03,1.9716309914579304
2017-01-04,2.0524102853279382
2017-01-05,1.9681658477104191
2017-01-06,1.9115658301978553
2017-01-07,1.9138187285415176
2017-01-08,1.9158435959996876
2017-01-09,1.9178384812947074
2017-01-10,1.9097826576306716
2017-01-11,1.8768745830632414
2017-01-12,1.8808294679648436
2017-01-13,1.8849381493761217
2017-01-14,1.88355896427773
2017-01-15,1.884477105328114
2017-01-16,1.88575728636375
2017-01-17,1.9010465022373453
2017-01-18,1.892094490824622
2017-01-19,1.8958003153006444
2017-01-20,1.8945357800903606
2017-01-21,1.899784615975779
2017-01-22,1.8989730724796507
2017-01-23,1.897746413935336
2017-01-24,1.8863551396947795
2017-01-25,1.887716030462848
2017-01-26,1.8915544398831343
2017-01-27,1.8922264508266395
2017-01-28,1.8926410588764802
2017-01-29,1.8913256958971616
2017-01-30,1.8921803634881014
2017-01-31,1.9010184893398863
2017-02-01,1.904299269632711
2017-02-02,1.9077171098134742
2017-02-03,1.908973877686722
2017-02-04,1.9122553875133301
2017-02-05,1.9044338950850188
2017-02-06,1.9084730006831043
2017-02-07,1.922574313981911
2017-02-08,1.9219797016917093
2017-02-09,1.8903563064662623
2017-02-10,1.8965330296603171
2017-02-11,1.9052770065800055
2017-02-12,1.902202061431956
2017-02-13,1.9000933305210654
2017-02-14,1.903798442843537
2017-02-15,1.9042905958616605
2017-02-16,1.911136337305987
2017-02-17,1.9264577879955318
2017-02-18,1.8753638934188965
2017-02-19,1.9186475366415678
2017-02-20,1.9399996811866806
2017-02-21,1.9634776318225557
2017-02-22,1.966146234450131
2017-02-23,2.010441197691164
2017-02-24,1.9891955410598872
2017-02-25,1.9659000029281228
2017-02-26,1.9833526851568095
2017-02-27,1.9837910837050428
2017-02-28,1.9772432949887089
2017-03-01,1.9855818244700154
2017-03-02,2.0734912402592376
2017-03-03,2.089976645368618
2017-03-04,2.0739872263165173
2017-03-05,2.078438759609856
2017-03-06,2.082114015840447
2017-03-07,2.0523807427443748
2017-03-08,2.002105783259934
2017-03-09,2.0132885751307668
2017-03-10,1.9879467490171865
2017-03-11,2.0074494987148794
2017-03-12,2.0204600990900987
2017-03-13,2.0221407495087957
2017-03-14,2.0213155631883013
2017-03-15,2.018867657190667
2017-03-16,1.9987450232712713
2017-03-17,1.9704266345679762
2017-03-18,1.9477601122030146
2017-03-19,1.9508702035773475
2017-03-20,1.9499988187195663
2017-03-21,1.9532333561480026
2017-03-22,1.93799027912855
2017-03-23,1.9375304357752805
2017-03-24,1.941823456170029
2017-03-25,1.975010780504551
2017-03-26,1.9690236487888728
2017-03-27,1.9586330125384848
2017-03-28,1.9722832300217905
2017-03-29,1.9679625871186799
2017-03-30,1.9784556896017143
2017-03-31,1.9924613986081083
2017-04-01,1.9923584432498433
2017-04-02,2.038932870652334
2017-04-03,2.0361497253652656
2017-04-04,2.0365205211048543
2017-04-05,2.036572046467463
2017-04-06,2.046356746449793
2017-04-07,2.0406199913088012
2017-04-08,2.042801454797186
2017-04-09,2.042321163795247
2017-04-10,2.0428197003990194
2017-04-11,2.048692585612788
2017-04-12,2.0476749304924913
2017-04-13,2.0426904304697455
2017-04-14,2.0417763574801624
2017-04-15,2.0422559540226453
2017-04-16,2.04479066890293
2017-04-17,2.049274920893806
2017-04-18,2.0522834682024933
2017-04-19,2.0550339985627306
2017-04-20,2.059840020408917
2017-04-21,2.066290753088842
2017-04-22,2.0653925338591175
2017-04-23,2.0714618315365727
2017-04-24,2.0742555185918543
2017-04-25,2.0911551632604928
2017-04-26,2.103264575187918
2017-04-27,2.151770233708139
2017-04-28,2.157417852637459
2017-04-29,2.1684690619312517
2017-04-30,2.1879812593696
2017-05-01,2.2291347767749903
2017-05-02,2.245525335761376
2017-05-03,2.2966103895729453
2017-05-04,2.319043569445652
2017-05-05,2.320088694740738
2017-05-06,2.390253658441697
2017-05-07,2.3533236602248744
2017-05-08,2.4878276504386845
2017-05-09,2.4944781512108145
2017-05-10,2.530494693500507
2017-05-11,2.5535467596141728
